2025-09-20 21:59:42 | INFO | Kafka producer connected to localhost:9092
2025-09-20 22:00:12 | INFO | Chart updated successfully for message: {"message": "I just tried JavaScript! It was weird.", "author": "Bob", "timestamp": "2025-09-20 21:30:57", "category": "tech", "sentiment": 0.21, "keyword_mentioned": "JavaScript", "message_length": 38}
2025-09-20 22:00:12 | INFO | Processed JSON message: {'message': 'I just tried an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:31:02', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-20 22:00:12 | INFO | Message category: other, sentiment: 0.63
2025-09-20 22:00:12 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35], 'food': [0.48], 'tech': [0.21]}
2025-09-20 22:00:12 | INFO | Chart updated successfully for message: {"message": "I just tried an app! It was exciting.", "author": "Charlie", "timestamp": "2025-09-20 21:31:02", "category": "other", "sentiment": 0.63, "keyword_mentioned": "other", "message_length": 37}
2025-09-20 22:00:12 | INFO | Processed JSON message: {'message': 'I just found a meme! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-20 21:31:07', 'category': 'humor', 'sentiment': 0.35, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-20 22:00:12 | INFO | Message category: humor, sentiment: 0.35
2025-09-20 22:00:12 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35], 'food': [0.48], 'tech': [0.21]}
2025-09-20 22:00:12 | INFO | Chart updated successfully for message: {"message": "I just found a meme! It was boring.", "author": "Bob", "timestamp": "2025-09-20 21:31:07", "category": "humor", "sentiment": 0.35, "keyword_mentioned": "meme", "message_length": 35}
2025-09-20 22:00:12 | INFO | Processed JSON message: {'message': 'I just loved an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-20 21:31:12', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 22:00:12 | INFO | Message category: other, sentiment: 0.1
2025-09-20 22:00:12 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35], 'food': [0.48], 'tech': [0.21]}
2025-09-20 22:00:12 | INFO | Chart updated successfully for message: {"message": "I just loved an app! It was amazing.", "author": "Eve", "timestamp": "2025-09-20 21:31:12", "category": "other", "sentiment": 0.1, "keyword_mentioned": "other", "message_length": 36}
2025-09-20 22:00:12 | INFO | Processed JSON message: {'message': 'I just saw travel! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-20 21:31:17', 'category': 'travel', 'sentiment': 0.18, 'keyword_mentioned': 'travel', 'message_length': 32}
2025-09-20 22:00:12 | INFO | Message category: travel, sentiment: 0.18
2025-09-20 22:00:12 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18], 'food': [0.48], 'tech': [0.21]}
2025-09-20 22:00:12 | INFO | Chart updated successfully for message: {"message": "I just saw travel! It was funny.", "author": "Alice", "timestamp": "2025-09-20 21:31:17", "category": "travel", "sentiment": 0.18, "keyword_mentioned": "travel", "message_length": 32}
2025-09-20 22:00:12 | INFO | Processed JSON message: {'message': 'I just shared a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:31:22', 'category': 'other', 'sentiment': 0.92, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 22:00:12 | INFO | Message category: other, sentiment: 0.92
2025-09-20 22:00:12 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18], 'food': [0.48], 'tech': [0.21]}
2025-09-20 22:00:12 | INFO | {'message': 'I just saw a trick! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-20 22:00:12', 'category': 'other', 'sentiment': 0.49, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 22:00:12 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a trick! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-20 22:00:12', 'category': 'other', 'sentiment': 0.49, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 22:00:12 | INFO | Chart updated successfully for message: {"message": "I just shared a trick! It was weird.", "author": "Charlie", "timestamp": "2025-09-20 21:31:22", "category": "other", "sentiment": 0.92, "keyword_mentioned": "other", "message_length": 36}
2025-09-20 22:00:12 | INFO | Processed JSON message: {'message': 'I just found a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:31:27', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-20 22:00:12 | INFO | Message category: other, sentiment: 0.04
2025-09-20 22:00:12 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18], 'food': [0.48], 'tech': [0.21]}
2025-09-20 22:00:12 | INFO | Chart updated successfully for message: {"message": "I just found a story! It was amazing.", "author": "Charlie", "timestamp": "2025-09-20 21:31:27", "category": "other", "sentiment": 0.04, "keyword_mentioned": "other", "message_length": 37}
2025-09-20 22:00:12 | INFO | Processed JSON message: {'message': 'I just saw travel! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:31:32', 'category': 'travel', 'sentiment': 0.66, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-20 22:00:12 | INFO | Message category: travel, sentiment: 0.66
2025-09-20 22:00:12 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21]}
2025-09-20 22:00:12 | INFO | Chart updated successfully for message: {"message": "I just saw travel! It was amazing.", "author": "Alice", "timestamp": "2025-09-20 21:31:32", "category": "travel", "sentiment": 0.66, "keyword_mentioned": "travel", "message_length": 34}
2025-09-20 22:00:12 | INFO | Processed JSON message: {'message': 'I just tried a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-20 21:31:37', 'category': 'other', 'sentiment': 0.4, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 22:00:12 | INFO | Message category: other, sentiment: 0.4
2025-09-20 22:00:12 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21]}
2025-09-20 22:00:12 | INFO | Chart updated successfully for message: {"message": "I just tried a trick! It was weird.", "author": "Alice", "timestamp": "2025-09-20 21:31:37", "category": "other", "sentiment": 0.4, "keyword_mentioned": "other", "message_length": 35}
2025-09-20 22:00:12 | INFO | Processed JSON message: {'message': 'I just tried JavaScript! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-20 21:31:42', 'category': 'tech', 'sentiment': 0.94, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-09-20 22:00:12 | INFO | Message category: tech, sentiment: 0.94
2025-09-20 22:00:12 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21, 0.94]}
2025-09-20 22:00:12 | INFO | Chart updated successfully for message: {"message": "I just tried JavaScript! It was amazing.", "author": "Bob", "timestamp": "2025-09-20 21:31:42", "category": "tech", "sentiment": 0.94, "keyword_mentioned": "JavaScript", "message_length": 40}
2025-09-20 22:00:12 | INFO | Processed JSON message: {'message': 'I just found a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-20 21:31:47', 'category': 'other', 'sentiment': 0.65, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-20 22:00:12 | INFO | Message category: other, sentiment: 0.65
2025-09-20 22:00:12 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21, 0.94]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just found a story! It was boring.", "author": "Bob", "timestamp": "2025-09-20 21:31:47", "category": "other", "sentiment": 0.65, "keyword_mentioned": "other", "message_length": 36}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just saw an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-20 21:31:52', 'category': 'other', 'sentiment': 0.57, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 22:00:13 | INFO | Message category: other, sentiment: 0.57
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21, 0.94]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just saw an app! It was exciting.", "author": "Eve", "timestamp": "2025-09-20 21:31:52", "category": "other", "sentiment": 0.57, "keyword_mentioned": "other", "message_length": 35}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just shared a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-20 21:31:57', 'category': 'humor', 'sentiment': 0.68, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-20 22:00:13 | INFO | Message category: humor, sentiment: 0.68
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21, 0.94]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just shared a meme! It was weird.", "author": "Eve", "timestamp": "2025-09-20 21:31:57", "category": "humor", "sentiment": 0.68, "keyword_mentioned": "meme", "message_length": 35}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just tried an app! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-20 21:32:02', 'category': 'other', 'sentiment': 0.41, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-20 22:00:13 | INFO | Message category: other, sentiment: 0.41
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57, 0.41], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21, 0.94]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just tried an app! It was boring.", "author": "Bob", "timestamp": "2025-09-20 21:32:02", "category": "other", "sentiment": 0.41, "keyword_mentioned": "other", "message_length": 35}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just saw game! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-20 21:32:07', 'category': 'gaming', 'sentiment': 0.23, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-20 22:00:13 | INFO | Message category: gaming, sentiment: 0.23
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3, 0.23], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57, 0.41], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21, 0.94]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just saw game! It was exciting.", "author": "Alice", "timestamp": "2025-09-20 21:32:07", "category": "gaming", "sentiment": 0.23, "keyword_mentioned": "game", "message_length": 33}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just loved JavaScript! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:32:12', 'category': 'tech', 'sentiment': 0.21, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-09-20 22:00:13 | INFO | Message category: tech, sentiment: 0.21
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3, 0.23], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57, 0.41], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21, 0.94, 0.21]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just loved JavaScript! It was amazing.", "author": "Alice", "timestamp": "2025-09-20 21:32:12", "category": "tech", "sentiment": 0.21, "keyword_mentioned": "JavaScript", "message_length": 40}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just loved game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:32:17', 'category': 'gaming', 'sentiment': 0.52, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-20 22:00:13 | INFO | Message category: gaming, sentiment: 0.52
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3, 0.23, 0.52], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57, 0.41], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21, 0.94, 0.21]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just loved game! It was exciting.", "author": "Charlie", "timestamp": "2025-09-20 21:32:17", "category": "gaming", "sentiment": 0.52, "keyword_mentioned": "game", "message_length": 35}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just tried a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-20 21:32:22', 'category': 'other', 'sentiment': 0.76, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-20 22:00:13 | INFO | Message category: other, sentiment: 0.76
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3, 0.23, 0.52], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57, 0.41, 0.76], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66], 'food': [0.48], 'tech': [0.21, 0.94, 0.21]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just tried a story! It was amazing.", "author": "Alice", "timestamp": "2025-09-20 21:32:22", "category": "other", "sentiment": 0.76, "keyword_mentioned": "other", "message_length": 37}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just loved travel! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:32:27', 'category': 'travel', 'sentiment': 0.09, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-20 22:00:13 | INFO | Message category: travel, sentiment: 0.09
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3, 0.23, 0.52], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57, 0.41, 0.76], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66, 0.09], 'food': [0.48], 'tech': [0.21, 0.94, 0.21]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just loved travel! It was weird.", "author": "Charlie", "timestamp": "2025-09-20 21:32:27", "category": "travel", "sentiment": 0.09, "keyword_mentioned": "travel", "message_length": 34}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just tried game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-20 21:32:32', 'category': 'gaming', 'sentiment': 0.17, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-20 22:00:13 | INFO | Message category: gaming, sentiment: 0.17
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3, 0.23, 0.52, 0.17], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57, 0.41, 0.76], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66, 0.09], 'food': [0.48], 'tech': [0.21, 0.94, 0.21]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just tried game! It was amazing.", "author": "Charlie", "timestamp": "2025-09-20 21:32:32", "category": "gaming", "sentiment": 0.17, "keyword_mentioned": "game", "message_length": 34}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just shared game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-20 21:32:37', 'category': 'gaming', 'sentiment': 0.85, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-20 22:00:13 | INFO | Message category: gaming, sentiment: 0.85
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3, 0.23, 0.52, 0.17, 0.85], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57, 0.41, 0.76], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66, 0.09], 'food': [0.48], 'tech': [0.21, 0.94, 0.21]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just shared game! It was funny.", "author": "Bob", "timestamp": "2025-09-20 21:32:37", "category": "gaming", "sentiment": 0.85, "keyword_mentioned": "game", "message_length": 33}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just tried a movie! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-20 21:32:42', 'category': 'entertainment', 'sentiment': 0.41, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-20 22:00:13 | INFO | Message category: entertainment, sentiment: 0.41
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3, 0.23, 0.52, 0.17, 0.85], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57, 0.41, 0.76], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37, 0.41], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66, 0.09], 'food': [0.48], 'tech': [0.21, 0.94, 0.21]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just tried a movie! It was amazing.", "author": "Eve", "timestamp": "2025-09-20 21:32:42", "category": "entertainment", "sentiment": 0.41, "keyword_mentioned": "movie", "message_length": 37}
2025-09-20 22:00:13 | INFO | Processed JSON message: {'message': 'I just loved JavaScript! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-20 21:32:47', 'category': 'tech', 'sentiment': 0.44, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-20 22:00:13 | INFO | Message category: tech, sentiment: 0.44
2025-09-20 22:00:13 | INFO | Updated category sentiments: {'gaming': [0.61, 0.46, 0.46, 0.3, 0.23, 0.52, 0.17, 0.85], 'other': [0.07, 0.6, 0.36, 0.94, 0.89, 0.1, 0.32, 0.46, 0.89, 0.13, 0.34, 0.63, 0.1, 0.92, 0.04, 0.4, 0.65, 0.57, 0.41, 0.76], 'entertainment': [0.85, 0.44, 0.1, 0.05, 0.37, 0.41], 'humor': [0.05, 0.57, 0.6, 0.35, 0.68], 'travel': [0.78, 0.18, 0.24, 0.8, 0.35, 0.18, 0.66, 0.09], 'food': [0.48], 'tech': [0.21, 0.94, 0.21, 0.44]}
2025-09-20 22:00:13 | INFO | Chart updated successfully for message: {"message": "I just loved JavaScript! It was boring.", "author": "Bob", "timestamp": "2025-09-20 21:32:47", "category": "tech", "sentiment": 0.44, "keyword_mentioned": "JavaScript", "message_length": 39}
